entry(00000,begin_of_process,bored,video5100352054,start,0).
entry(01305,begin_of_activity,bored,video5100352054,au28,3).
entry(01400,begin_of_activity,bored,video5100352054,au10,4).
entry(01401,end_of_activity,bored,video5100352054,au14,1).
entry(01402,begin_of_activity,bored,video5100352054,au17,7).
entry(01403,begin_of_activity,bored,video5100352054,au24,7).
entry(01404,end_of_activity,bored,video5100352054,au28,3).
entry(01500,end_of_activity,bored,video5100352054,au10,4).
entry(01501,end_of_activity,bored,video5100352054,au17,7).
entry(01502,end_of_activity,bored,video5100352054,au24,7).
entry(01600,begin_of_activity,bored,video5100352054,au04,2).
entry(01601,begin_of_activity,bored,video5100352054,au07,6).
entry(01602,begin_of_activity,bored,video5100352054,au10,5).
entry(01603,begin_of_activity,bored,video5100352054,au15,2).
entry(01604,begin_of_activity,bored,video5100352054,au17,8).
entry(01605,begin_of_activity,bored,video5100352054,au20,0).
entry(01606,begin_of_activity,bored,video5100352054,au23,3).
entry(01607,begin_of_activity,bored,video5100352054,au24,8).
entry(01608,begin_of_activity,bored,video5100352054,au28,4).
entry(01700,end_of_activity,bored,video5100352054,au04,2).
entry(01701,end_of_activity,bored,video5100352054,au07,6).
entry(01702,end_of_activity,bored,video5100352054,au10,5).
entry(01703,end_of_activity,bored,video5100352054,au15,2).
entry(01704,end_of_activity,bored,video5100352054,au17,8).
entry(01705,end_of_activity,bored,video5100352054,au20,0).
entry(01706,end_of_activity,bored,video5100352054,au23,3).
entry(01707,end_of_activity,bored,video5100352054,au24,8).
entry(01708,end_of_activity,bored,video5100352054,au28,4).
entry(01800,begin_of_activity,bored,video5100352054,au07,7).
entry(01801,begin_of_activity,bored,video5100352054,au09,0).
entry(01802,begin_of_activity,bored,video5100352054,au17,9).
entry(01803,begin_of_activity,bored,video5100352054,au43,2).
entry(01900,end_of_activity,bored,video5100352054,au07,7).
entry(01901,end_of_activity,bored,video5100352054,au09,0).
entry(01902,end_of_activity,bored,video5100352054,au17,9).
entry(01903,begin_of_activity,bored,video5100352054,au23,4).
entry(01904,begin_of_activity,bored,video5100352054,au24,9).
entry(01905,end_of_activity,bored,video5100352054,au43,2).
entry(02000,begin_of_activity,bored,video5100352054,au02,0).
entry(02001,begin_of_activity,bored,video5100352054,au04,3).
entry(02002,begin_of_activity,bored,video5100352054,au07,8).
entry(02003,begin_of_activity,bored,video5100352054,au17,10).
entry(02004,end_of_activity,bored,video5100352054,au23,4).
entry(02005,end_of_activity,bored,video5100352054,au24,9).
entry(02006,begin_of_activity,bored,video5100352054,au43,3).
entry(02100,end_of_activity,bored,video5100352054,au02,0).
entry(02101,end_of_activity,bored,video5100352054,au04,3).
entry(02102,end_of_activity,bored,video5100352054,au07,8).
entry(02103,end_of_activity,bored,video5100352054,au17,10).
entry(02104,begin_of_activity,bored,video5100352054,au20,1).
entry(02105,begin_of_activity,bored,video5100352054,au23,5).
entry(02106,begin_of_activity,bored,video5100352054,au24,10).
entry(02107,end_of_activity,bored,video5100352054,au43,3).
entry(02200,begin_of_activity,bored,video5100352054,au04,4).
entry(02201,begin_of_activity,bored,video5100352054,au07,9).
entry(02202,begin_of_activity,bored,video5100352054,au14,2).
entry(02203,begin_of_activity,bored,video5100352054,au17,11).
entry(02204,end_of_activity,bored,video5100352054,au20,1).
entry(02205,end_of_activity,bored,video5100352054,au23,5).
entry(02206,end_of_activity,bored,video5100352054,au24,10).
entry(02300,end_of_activity,bored,video5100352054,au04,4).
entry(02301,end_of_activity,bored,video5100352054,au07,9).
entry(02302,end_of_activity,bored,video5100352054,au14,2).
entry(02303,end_of_activity,bored,video5100352054,au17,11).
entry(02304,begin_of_activity,bored,video5100352054,au24,11).
entry(02305,begin_of_activity,bored,video5100352054,au28,5).
entry(02400,begin_of_activity,bored,video5100352054,au10,6).
entry(02401,begin_of_activity,bored,video5100352054,au12,0).
entry(02402,begin_of_activity,bored,video5100352054,au14,3).
entry(02403,begin_of_activity,bored,video5100352054,au17,12).
entry(02404,end_of_activity,bored,video5100352054,au24,11).
entry(02405,end_of_activity,bored,video5100352054,au28,5).
entry(02500,begin_of_activity,bored,video5100352054,au06,1).
entry(02501,end_of_activity,bored,video5100352054,au10,6).
entry(02502,end_of_activity,bored,video5100352054,au12,0).
entry(02503,end_of_activity,bored,video5100352054,au14,3).
entry(02504,end_of_activity,bored,video5100352054,au17,12).
entry(02505,begin_of_activity,bored,video5100352054,au24,12).
entry(02600,end_of_activity,bored,video5100352054,au06,1).
entry(02601,begin_of_activity,bored,video5100352054,au07,10).
entry(02602,begin_of_activity,bored,video5100352054,au10,7).
entry(02603,begin_of_activity,bored,video5100352054,au12,1).
entry(02604,begin_of_activity,bored,video5100352054,au17,13).
entry(02605,begin_of_activity,bored,video5100352054,au20,2).
entry(02606,end_of_activity,bored,video5100352054,au24,12).
entry(02700,begin_of_activity,bored,video5100352054,au06,2).
entry(02701,end_of_activity,bored,video5100352054,au07,10).
entry(02702,end_of_activity,bored,video5100352054,au10,7).
entry(02703,end_of_activity,bored,video5100352054,au12,1).
entry(02704,end_of_activity,bored,video5100352054,au17,13).
entry(02705,end_of_activity,bored,video5100352054,au20,2).
entry(02706,begin_of_activity,bored,video5100352054,au24,13).
entry(02800,end_of_activity,bored,video5100352054,au06,2).
entry(02801,begin_of_activity,bored,video5100352054,au10,8).
entry(02802,begin_of_activity,bored,video5100352054,au12,2).
entry(02803,begin_of_activity,bored,video5100352054,au14,4).
entry(02804,begin_of_activity,bored,video5100352054,au17,14).
entry(02805,begin_of_activity,bored,video5100352054,au20,3).
entry(02806,end_of_activity,bored,video5100352054,au24,13).
entry(02900,begin_of_activity,bored,video5100352054,au04,5).
entry(02901,begin_of_activity,bored,video5100352054,au06,3).
entry(02902,end_of_activity,bored,video5100352054,au10,8).
entry(02903,end_of_activity,bored,video5100352054,au12,2).
entry(02904,end_of_activity,bored,video5100352054,au14,4).
entry(02905,end_of_activity,bored,video5100352054,au17,14).
entry(02906,end_of_activity,bored,video5100352054,au20,3).
entry(02907,begin_of_activity,bored,video5100352054,au24,14).
entry(03000,end_of_activity,bored,video5100352054,au04,5).
entry(03001,end_of_activity,bored,video5100352054,au06,3).
entry(03002,begin_of_activity,bored,video5100352054,au17,15).
entry(03003,end_of_activity,bored,video5100352054,au24,14).
entry(03100,begin_of_activity,bored,video5100352054,au14,5).
entry(03101,end_of_activity,bored,video5100352054,au17,15).
entry(03102,begin_of_activity,bored,video5100352054,au20,4).
entry(03103,begin_of_activity,bored,video5100352054,au23,6).
entry(03104,begin_of_activity,bored,video5100352054,au24,15).
entry(03105,begin_of_activity,bored,video5100352054,au28,6).
entry(03200,begin_of_activity,bored,video5100352054,au04,6).
entry(03201,begin_of_activity,bored,video5100352054,au07,11).
entry(03202,end_of_activity,bored,video5100352054,au14,5).
entry(03203,begin_of_activity,bored,video5100352054,au17,16).
entry(03204,end_of_activity,bored,video5100352054,au20,4).
entry(03205,end_of_activity,bored,video5100352054,au23,6).
entry(03206,end_of_activity,bored,video5100352054,au24,15).
entry(03207,end_of_activity,bored,video5100352054,au28,6).
entry(03300,end_of_activity,bored,video5100352054,au04,6).
entry(03301,end_of_activity,bored,video5100352054,au07,11).
entry(03302,begin_of_activity,bored,video5100352054,au10,9).
entry(03303,begin_of_activity,bored,video5100352054,au12,3).
entry(03304,end_of_activity,bored,video5100352054,au17,16).
entry(03305,begin_of_activity,bored,video5100352054,au20,5).
entry(03306,begin_of_activity,bored,video5100352054,au24,16).
entry(03400,begin_of_activity,bored,video5100352054,au07,12).
entry(03401,end_of_activity,bored,video5100352054,au10,9).
entry(03402,begin_of_activity,bored,video5100352054,au11,1).
entry(03403,end_of_activity,bored,video5100352054,au12,3).
entry(03404,begin_of_activity,bored,video5100352054,au17,17).
entry(03405,end_of_activity,bored,video5100352054,au20,5).
entry(03406,begin_of_activity,bored,video5100352054,au23,7).
entry(03407,end_of_activity,bored,video5100352054,au24,16).
entry(03500,end_of_activity,bored,video5100352054,au07,12).
entry(03501,end_of_activity,bored,video5100352054,au11,1).
entry(03502,begin_of_activity,bored,video5100352054,au14,6).
entry(03503,end_of_activity,bored,video5100352054,au17,17).
entry(03504,begin_of_activity,bored,video5100352054,au20,6).
entry(03505,end_of_activity,bored,video5100352054,au23,7).
entry(03506,begin_of_activity,bored,video5100352054,au24,17).
entry(03600,end_of_activity,bored,video5100352054,au14,6).
entry(03601,begin_of_activity,bored,video5100352054,au17,18).
entry(03602,end_of_activity,bored,video5100352054,au20,6).
entry(03603,end_of_activity,bored,video5100352054,au24,17).
entry(03700,begin_of_activity,bored,video5100352054,au10,10).
entry(03701,begin_of_activity,bored,video5100352054,au12,4).
entry(03702,end_of_activity,bored,video5100352054,au17,18).
entry(03703,begin_of_activity,bored,video5100352054,au24,18).
entry(03800,end_of_activity,bored,video5100352054,au10,10).
entry(03801,end_of_activity,bored,video5100352054,au12,4).
entry(03802,begin_of_activity,bored,video5100352054,au15,3).
entry(03803,begin_of_activity,bored,video5100352054,au17,19).
entry(03804,begin_of_activity,bored,video5100352054,au20,7).
entry(03805,end_of_activity,bored,video5100352054,au24,18).
entry(03900,begin_of_activity,bored,video5100352054,au07,13).
entry(03901,begin_of_activity,bored,video5100352054,au10,11).
entry(03902,end_of_activity,bored,video5100352054,au15,3).
entry(03903,end_of_activity,bored,video5100352054,au17,19).
entry(03904,end_of_activity,bored,video5100352054,au20,7).
entry(03905,begin_of_activity,bored,video5100352054,au23,8).
entry(03906,begin_of_activity,bored,video5100352054,au24,19).
entry(03907,begin_of_activity,bored,video5100352054,au28,7).
entry(04000,end_of_activity,bored,video5100352054,au07,13).
entry(04001,end_of_activity,bored,video5100352054,au10,11).
entry(04002,begin_of_activity,bored,video5100352054,au17,20).
entry(04003,end_of_activity,bored,video5100352054,au23,8).
entry(04004,end_of_activity,bored,video5100352054,au24,19).
entry(04005,end_of_activity,bored,video5100352054,au28,7).
entry(04100,begin_of_activity,bored,video5100352054,au14,7).
entry(04101,end_of_activity,bored,video5100352054,au17,20).
entry(04102,begin_of_activity,bored,video5100352054,au24,20).
entry(04200,begin_of_activity,bored,video5100352054,au04,7).
entry(04201,end_of_activity,bored,video5100352054,au14,7).
entry(04202,begin_of_activity,bored,video5100352054,au17,21).
entry(04203,end_of_activity,bored,video5100352054,au24,20).
entry(04300,end_of_activity,bored,video5100352054,au04,7).
entry(04301,end_of_activity,bored,video5100352054,au17,21).
entry(04302,begin_of_activity,bored,video5100352054,au23,9).
entry(04303,begin_of_activity,bored,video5100352054,au24,21).
entry(04400,begin_of_activity,bored,video5100352054,au14,8).
entry(04401,begin_of_activity,bored,video5100352054,au17,22).
entry(04402,end_of_activity,bored,video5100352054,au23,9).
entry(04403,end_of_activity,bored,video5100352054,au24,21).
entry(04500,end_of_activity,bored,video5100352054,au14,8).
entry(04501,end_of_activity,bored,video5100352054,au17,22).
entry(04502,begin_of_activity,bored,video5100352054,au24,22).
entry(04600,begin_of_activity,bored,video5100352054,au07,14).
entry(04601,begin_of_activity,bored,video5100352054,au14,9).
entry(04602,begin_of_activity,bored,video5100352054,au17,23).
entry(04603,end_of_activity,bored,video5100352054,au24,22).
entry(04604,begin_of_activity,bored,video5100352054,au28,8).
entry(04700,end_of_activity,bored,video5100352054,au07,14).
entry(04701,begin_of_activity,bored,video5100352054,au11,2).
entry(04702,end_of_activity,bored,video5100352054,au14,9).
entry(04703,end_of_activity,bored,video5100352054,au17,23).
entry(04704,begin_of_activity,bored,video5100352054,au23,10).
entry(04705,begin_of_activity,bored,video5100352054,au24,23).
entry(04706,end_of_activity,bored,video5100352054,au28,8).
entry(04707,begin_of_activity,bored,video5100352054,au43,4).
entry(04800,begin_of_activity,bored,video5100352054,au04,8).
entry(04801,begin_of_activity,bored,video5100352054,au07,15).
entry(04802,end_of_activity,bored,video5100352054,au11,2).
entry(04803,begin_of_activity,bored,video5100352054,au15,4).
entry(04804,begin_of_activity,bored,video5100352054,au17,24).
entry(04805,end_of_activity,bored,video5100352054,au23,10).
entry(04806,end_of_activity,bored,video5100352054,au24,23).
entry(04807,end_of_activity,bored,video5100352054,au43,4).
entry(04900,end_of_activity,bored,video5100352054,au04,8).
entry(04901,end_of_activity,bored,video5100352054,au07,15).
entry(04902,begin_of_activity,bored,video5100352054,au09,1).
entry(04903,end_of_activity,bored,video5100352054,au15,4).
entry(04904,end_of_activity,bored,video5100352054,au17,24).
entry(04905,begin_of_activity,bored,video5100352054,au24,24).
entry(04906,begin_of_activity,bored,video5100352054,au43,5).
entry(05000,begin_of_activity,bored,video5100352054,au04,9).
entry(05001,begin_of_activity,bored,video5100352054,au06,4).
entry(05002,begin_of_activity,bored,video5100352054,au07,16).
entry(05003,end_of_activity,bored,video5100352054,au09,1).
entry(05004,begin_of_activity,bored,video5100352054,au14,10).
entry(05005,begin_of_activity,bored,video5100352054,au17,25).
entry(05006,end_of_activity,bored,video5100352054,au24,24).
entry(05007,end_of_activity,bored,video5100352054,au43,5).
entry(05100,end_of_activity,bored,video5100352054,au04,9).
entry(05101,end_of_activity,bored,video5100352054,au06,4).
entry(05102,end_of_activity,bored,video5100352054,au07,16).
entry(05103,begin_of_activity,bored,video5100352054,au09,2).
entry(05104,begin_of_activity,bored,video5100352054,au10,12).
entry(05105,end_of_activity,bored,video5100352054,au14,10).
entry(05106,end_of_activity,bored,video5100352054,au17,25).
entry(05107,begin_of_activity,bored,video5100352054,au23,11).
entry(05108,begin_of_activity,bored,video5100352054,au24,25).
entry(05109,begin_of_activity,bored,video5100352054,au43,6).
entry(05200,begin_of_activity,bored,video5100352054,au06,5).
entry(05201,end_of_activity,bored,video5100352054,au09,2).
entry(05202,end_of_activity,bored,video5100352054,au10,12).
entry(05203,begin_of_activity,bored,video5100352054,au17,26).
entry(05204,begin_of_activity,bored,video5100352054,au20,8).
entry(05205,end_of_activity,bored,video5100352054,au23,11).
entry(05206,end_of_activity,bored,video5100352054,au24,25).
entry(05207,end_of_activity,bored,video5100352054,au43,6).
entry(05300,end_of_activity,bored,video5100352054,au06,5).
entry(05301,begin_of_activity,bored,video5100352054,au12,5).
entry(05302,end_of_activity,bored,video5100352054,au17,26).
entry(05303,end_of_activity,bored,video5100352054,au20,8).
entry(05304,begin_of_activity,bored,video5100352054,au23,12).
entry(05305,begin_of_activity,bored,video5100352054,au24,26).
entry(05306,begin_of_activity,bored,video5100352054,au28,9).
entry(05400,begin_of_activity,bored,video5100352054,au07,17).
entry(05401,begin_of_activity,bored,video5100352054,au11,3).
entry(05402,end_of_activity,bored,video5100352054,au12,5).
entry(05403,begin_of_activity,bored,video5100352054,au14,11).
entry(05404,begin_of_activity,bored,video5100352054,au17,27).
entry(05405,end_of_activity,bored,video5100352054,au23,12).
entry(05406,end_of_activity,bored,video5100352054,au24,26).
entry(05407,end_of_activity,bored,video5100352054,au28,9).
entry(05500,end_of_activity,bored,video5100352054,au07,17).
entry(05501,end_of_activity,bored,video5100352054,au11,3).
entry(05502,end_of_activity,bored,video5100352054,au14,11).
entry(05503,begin_of_activity,bored,video5100352054,au15,5).
entry(05504,end_of_activity,bored,video5100352054,au17,27).
entry(05505,begin_of_activity,bored,video5100352054,au23,13).
entry(05506,begin_of_activity,bored,video5100352054,au24,27).
entry(05507,begin_of_activity,bored,video5100352054,au28,10).
entry(05600,begin_of_activity,bored,video5100352054,au07,18).
entry(05601,end_of_activity,bored,video5100352054,au15,5).
entry(05602,begin_of_activity,bored,video5100352054,au17,28).
entry(05603,begin_of_activity,bored,video5100352054,au20,9).
entry(05604,end_of_activity,bored,video5100352054,au23,13).
entry(05605,end_of_activity,bored,video5100352054,au24,27).
entry(05606,end_of_activity,bored,video5100352054,au28,10).
entry(05700,end_of_activity,bored,video5100352054,au07,18).
entry(05701,begin_of_activity,bored,video5100352054,au14,12).
entry(05702,end_of_activity,bored,video5100352054,au17,28).
entry(05703,end_of_activity,bored,video5100352054,au20,9).
entry(05704,begin_of_activity,bored,video5100352054,au24,28).
entry(05800,begin_of_activity,bored,video5100352054,au07,19).
entry(05801,end_of_activity,bored,video5100352054,au14,12).
entry(05802,begin_of_activity,bored,video5100352054,au17,29).
entry(05803,begin_of_activity,bored,video5100352054,au20,10).
entry(05804,end_of_activity,bored,video5100352054,au24,28).
entry(05900,end_of_activity,bored,video5100352054,au07,19).
entry(05901,begin_of_activity,bored,video5100352054,au14,13).
entry(05902,end_of_activity,bored,video5100352054,au17,29).
entry(05903,end_of_activity,bored,video5100352054,au20,10).
entry(05904,begin_of_activity,bored,video5100352054,au23,14).
entry(05905,begin_of_activity,bored,video5100352054,au24,29).
entry(06000,begin_of_activity,bored,video5100352054,au07,20).
entry(06001,begin_of_activity,bored,video5100352054,au10,13).
entry(06002,end_of_activity,bored,video5100352054,au14,13).
entry(06003,begin_of_activity,bored,video5100352054,au15,6).
entry(06004,begin_of_activity,bored,video5100352054,au17,30).
entry(06005,begin_of_activity,bored,video5100352054,au20,11).
entry(06006,end_of_activity,bored,video5100352054,au23,14).
entry(06007,end_of_activity,bored,video5100352054,au24,29).
entry(06008,begin_of_activity,bored,video5100352054,au28,11).
entry(06100,begin_of_activity,bored,video5100352054,au04,10).
entry(06101,end_of_activity,bored,video5100352054,au07,20).
entry(06102,end_of_activity,bored,video5100352054,au10,13).
entry(06103,end_of_activity,bored,video5100352054,au15,6).
entry(06104,end_of_activity,bored,video5100352054,au17,30).
entry(06105,end_of_activity,bored,video5100352054,au20,11).
entry(06106,begin_of_activity,bored,video5100352054,au24,30).
entry(06107,end_of_activity,bored,video5100352054,au28,11).
entry(06200,end_of_activity,bored,video5100352054,au04,10).
entry(06201,begin_of_activity,bored,video5100352054,au17,31).
entry(06202,begin_of_activity,bored,video5100352054,au23,15).
entry(06203,end_of_activity,bored,video5100352054,au24,30).
entry(06300,begin_of_activity,bored,video5100352054,au07,21).
entry(06301,end_of_activity,bored,video5100352054,au17,31).
entry(06302,begin_of_activity,bored,video5100352054,au20,12).
entry(06303,end_of_activity,bored,video5100352054,au23,15).
entry(06304,begin_of_activity,bored,video5100352054,au24,31).
entry(06305,begin_of_activity,bored,video5100352054,au28,12).
entry(06400,end_of_activity,bored,video5100352054,au07,21).
entry(06401,begin_of_activity,bored,video5100352054,au17,32).
entry(06402,end_of_activity,bored,video5100352054,au20,12).
entry(06403,end_of_activity,bored,video5100352054,au24,31).
entry(06404,end_of_activity,bored,video5100352054,au28,12).
entry(06500,begin_of_activity,bored,video5100352054,au07,22).
entry(06501,begin_of_activity,bored,video5100352054,au14,14).
entry(06502,end_of_activity,bored,video5100352054,au17,32).
entry(06503,begin_of_activity,bored,video5100352054,au20,13).
entry(06504,begin_of_activity,bored,video5100352054,au24,32).
entry(06600,end_of_activity,bored,video5100352054,au07,22).
entry(06601,begin_of_activity,bored,video5100352054,au11,4).
entry(06602,end_of_activity,bored,video5100352054,au14,14).
entry(06603,begin_of_activity,bored,video5100352054,au17,33).
entry(06604,end_of_activity,bored,video5100352054,au20,13).
entry(06605,begin_of_activity,bored,video5100352054,au23,16).
entry(06606,end_of_activity,bored,video5100352054,au24,32).
entry(06700,begin_of_activity,bored,video5100352054,au04,11).
entry(06701,end_of_activity,bored,video5100352054,au11,4).
entry(06702,end_of_activity,bored,video5100352054,au17,33).
entry(06703,end_of_activity,bored,video5100352054,au23,16).
entry(06704,begin_of_activity,bored,video5100352054,au24,33).
entry(06800,end_of_activity,bored,video5100352054,au04,11).
entry(06801,begin_of_activity,bored,video5100352054,au07,23).
entry(06802,begin_of_activity,bored,video5100352054,au10,14).
entry(06803,begin_of_activity,bored,video5100352054,au17,34).
entry(06804,begin_of_activity,bored,video5100352054,au23,17).
entry(06805,end_of_activity,bored,video5100352054,au24,33).
entry(06806,begin_of_activity,bored,video5100352054,au43,7).
entry(06900,begin_of_activity,bored,video5100352054,au04,12).
entry(06901,end_of_activity,bored,video5100352054,au07,23).
entry(06902,end_of_activity,bored,video5100352054,au10,14).
entry(06903,end_of_activity,bored,video5100352054,au17,34).
entry(06904,end_of_activity,bored,video5100352054,au23,17).
entry(06905,begin_of_activity,bored,video5100352054,au24,34).
entry(06906,end_of_activity,bored,video5100352054,au43,7).
entry(07000,end_of_activity,bored,video5100352054,au04,12).
entry(07001,begin_of_activity,bored,video5100352054,au07,24).
entry(07002,begin_of_activity,bored,video5100352054,au14,15).
entry(07003,begin_of_activity,bored,video5100352054,au17,35).
entry(07004,begin_of_activity,bored,video5100352054,au23,18).
entry(07005,end_of_activity,bored,video5100352054,au24,34).
entry(07006,begin_of_activity,bored,video5100352054,au43,8).
entry(07100,begin_of_activity,bored,video5100352054,au04,13).
entry(07101,end_of_activity,bored,video5100352054,au07,24).
entry(07102,end_of_activity,bored,video5100352054,au14,15).
entry(07103,end_of_activity,bored,video5100352054,au17,35).
entry(07104,end_of_activity,bored,video5100352054,au23,18).
entry(07105,begin_of_activity,bored,video5100352054,au24,35).
entry(07106,end_of_activity,bored,video5100352054,au43,8).
entry(07200,end_of_activity,bored,video5100352054,au04,13).
entry(07201,begin_of_activity,bored,video5100352054,au07,25).
entry(07202,begin_of_activity,bored,video5100352054,au10,15).
entry(07203,begin_of_activity,bored,video5100352054,au14,16).
entry(07204,begin_of_activity,bored,video5100352054,au15,7).
entry(07205,begin_of_activity,bored,video5100352054,au17,36).
entry(07206,begin_of_activity,bored,video5100352054,au23,19).
entry(07207,end_of_activity,bored,video5100352054,au24,35).
entry(07208,begin_of_activity,bored,video5100352054,au43,9).
entry(07300,begin_of_activity,bored,video5100352054,au04,14).
entry(07301,end_of_activity,bored,video5100352054,au07,25).
entry(07302,begin_of_activity,bored,video5100352054,au09,3).
entry(07303,end_of_activity,bored,video5100352054,au10,15).
entry(07304,end_of_activity,bored,video5100352054,au14,16).
entry(07305,end_of_activity,bored,video5100352054,au15,7).
entry(07306,end_of_activity,bored,video5100352054,au17,36).
entry(07307,end_of_activity,bored,video5100352054,au23,19).
entry(07308,begin_of_activity,bored,video5100352054,au24,36).
entry(07309,end_of_activity,bored,video5100352054,au43,9).
entry(07400,end_of_activity,bored,video5100352054,au04,14).
entry(07401,begin_of_activity,bored,video5100352054,au06,6).
entry(07402,end_of_activity,bored,video5100352054,au09,3).
entry(07403,begin_of_activity,bored,video5100352054,au10,16).
entry(07404,begin_of_activity,bored,video5100352054,au12,6).
entry(07405,begin_of_activity,bored,video5100352054,au17,37).
entry(07406,end_of_activity,bored,video5100352054,au24,36).
entry(07500,end_of_activity,bored,video5100352054,au06,6).
entry(07501,begin_of_activity,bored,video5100352054,au07,26).
entry(07502,end_of_activity,bored,video5100352054,au10,16).
entry(07503,end_of_activity,bored,video5100352054,au12,6).
entry(07504,begin_of_activity,bored,video5100352054,au14,17).
entry(07505,end_of_activity,bored,video5100352054,au17,37).
entry(07506,begin_of_activity,bored,video5100352054,au23,20).
entry(07507,begin_of_activity,bored,video5100352054,au24,37).
entry(07600,end_of_activity,bored,video5100352054,au07,26).
entry(07601,begin_of_activity,bored,video5100352054,au10,17).
entry(07602,end_of_activity,bored,video5100352054,au14,17).
entry(07603,begin_of_activity,bored,video5100352054,au17,38).
entry(07604,end_of_activity,bored,video5100352054,au23,20).
entry(07605,end_of_activity,bored,video5100352054,au24,37).
entry(07700,begin_of_activity,bored,video5100352054,au07,27).
