entry(00000,begin_of_process,confused,video4110211043,start,1).
entry(01005,begin_of_activity,confused,video4110211043,au24,6).
entry(01100,begin_of_activity,confused,video4110211043,au02,2).
entry(01101,end_of_activity,confused,video4110211043,au07,3).
entry(01102,end_of_activity,confused,video4110211043,au10,6).
entry(01103,begin_of_activity,confused,video4110211043,au11,3).
entry(01104,begin_of_activity,confused,video4110211043,au17,6).
entry(01105,begin_of_activity,confused,video4110211043,au20,6).
entry(01106,begin_of_activity,confused,video4110211043,au23,6).
entry(01107,end_of_activity,confused,video4110211043,au24,6).
entry(01200,end_of_activity,confused,video4110211043,au02,2).
entry(01201,begin_of_activity,confused,video4110211043,au07,4).
entry(01202,begin_of_activity,confused,video4110211043,au10,7).
entry(01203,end_of_activity,confused,video4110211043,au11,3).
entry(01204,begin_of_activity,confused,video4110211043,au12,3).
entry(01205,end_of_activity,confused,video4110211043,au17,6).
entry(01206,end_of_activity,confused,video4110211043,au20,6).
entry(01207,end_of_activity,confused,video4110211043,au23,6).
entry(01208,begin_of_activity,confused,video4110211043,au24,7).
entry(01300,end_of_activity,confused,video4110211043,au07,4).
entry(01301,end_of_activity,confused,video4110211043,au10,7).
entry(01302,end_of_activity,confused,video4110211043,au12,3).
entry(01303,begin_of_activity,confused,video4110211043,au17,7).
entry(01304,end_of_activity,confused,video4110211043,au24,7).
entry(01400,begin_of_activity,confused,video4110211043,au10,8).
entry(01401,end_of_activity,confused,video4110211043,au17,7).
entry(01402,begin_of_activity,confused,video4110211043,au20,7).
entry(01403,begin_of_activity,confused,video4110211043,au23,7).
entry(01404,begin_of_activity,confused,video4110211043,au24,8).
entry(01500,begin_of_activity,confused,video4110211043,au05,1).
entry(01501,end_of_activity,confused,video4110211043,au10,8).
entry(01502,begin_of_activity,confused,video4110211043,au17,8).
entry(01503,end_of_activity,confused,video4110211043,au20,7).
entry(01504,end_of_activity,confused,video4110211043,au23,7).
entry(01505,end_of_activity,confused,video4110211043,au24,8).
entry(01600,end_of_activity,confused,video4110211043,au05,1).
entry(01601,begin_of_activity,confused,video4110211043,au11,4).
entry(01602,end_of_activity,confused,video4110211043,au17,8).
entry(01603,begin_of_activity,confused,video4110211043,au23,8).
entry(01604,begin_of_activity,confused,video4110211043,au24,9).
entry(01700,begin_of_activity,confused,video4110211043,au05,2).
entry(01701,end_of_activity,confused,video4110211043,au11,4).
entry(01702,begin_of_activity,confused,video4110211043,au12,4).
entry(01703,begin_of_activity,confused,video4110211043,au17,9).
entry(01704,begin_of_activity,confused,video4110211043,au20,8).
entry(01705,end_of_activity,confused,video4110211043,au23,8).
entry(01706,end_of_activity,confused,video4110211043,au24,9).
entry(01800,end_of_activity,confused,video4110211043,au05,2).
entry(01801,begin_of_activity,confused,video4110211043,au10,9).
entry(01802,end_of_activity,confused,video4110211043,au12,4).
entry(01803,end_of_activity,confused,video4110211043,au17,9).
entry(01804,end_of_activity,confused,video4110211043,au20,8).
entry(01805,begin_of_activity,confused,video4110211043,au23,9).
entry(01806,begin_of_activity,confused,video4110211043,au24,10).
entry(01900,begin_of_activity,confused,video4110211043,au07,5).
entry(01901,end_of_activity,confused,video4110211043,au10,9).
entry(01902,begin_of_activity,confused,video4110211043,au17,10).
entry(01903,begin_of_activity,confused,video4110211043,au20,9).
entry(01904,end_of_activity,confused,video4110211043,au23,9).
entry(01905,end_of_activity,confused,video4110211043,au24,10).
entry(02000,end_of_activity,confused,video4110211043,au07,5).
entry(02001,begin_of_activity,confused,video4110211043,au10,10).
entry(02002,begin_of_activity,confused,video4110211043,au11,5).
entry(02003,begin_of_activity,confused,video4110211043,au12,5).
entry(02004,end_of_activity,confused,video4110211043,au17,10).
entry(02005,end_of_activity,confused,video4110211043,au20,9).
entry(02006,begin_of_activity,confused,video4110211043,au23,10).
entry(02007,begin_of_activity,confused,video4110211043,au24,11).
entry(02100,end_of_activity,confused,video4110211043,au10,10).
entry(02101,end_of_activity,confused,video4110211043,au11,5).
entry(02102,end_of_activity,confused,video4110211043,au12,5).
entry(02103,begin_of_activity,confused,video4110211043,au17,11).
entry(02104,end_of_activity,confused,video4110211043,au23,10).
entry(02105,end_of_activity,confused,video4110211043,au24,11).
entry(02200,end_of_activity,confused,video4110211043,au17,11).
entry(02201,begin_of_activity,confused,video4110211043,au23,11).
entry(02202,begin_of_activity,confused,video4110211043,au24,12).
entry(02300,begin_of_activity,confused,video4110211043,au10,11).
entry(02301,begin_of_activity,confused,video4110211043,au12,6).
entry(02302,begin_of_activity,confused,video4110211043,au17,12).
entry(02303,end_of_activity,confused,video4110211043,au23,11).
entry(02304,end_of_activity,confused,video4110211043,au24,12).
entry(02400,end_of_activity,confused,video4110211043,au10,11).
entry(02401,end_of_activity,confused,video4110211043,au12,6).
entry(02402,end_of_activity,confused,video4110211043,au17,12).
entry(02403,begin_of_activity,confused,video4110211043,au24,13).
entry(02500,begin_of_activity,confused,video4110211043,au17,13).
entry(02501,begin_of_activity,confused,video4110211043,au20,10).
entry(02502,end_of_activity,confused,video4110211043,au24,13).
entry(02600,begin_of_activity,confused,video4110211043,au07,6).
entry(02601,begin_of_activity,confused,video4110211043,au10,12).
entry(02602,end_of_activity,confused,video4110211043,au17,13).
entry(02603,end_of_activity,confused,video4110211043,au20,10).
entry(02604,begin_of_activity,confused,video4110211043,au24,14).
entry(02700,begin_of_activity,confused,video4110211043,au02,3).
entry(02701,end_of_activity,confused,video4110211043,au07,6).
entry(02702,end_of_activity,confused,video4110211043,au10,12).
entry(02703,begin_of_activity,confused,video4110211043,au17,14).
entry(02704,begin_of_activity,confused,video4110211043,au23,12).
entry(02705,end_of_activity,confused,video4110211043,au24,14).
entry(02800,end_of_activity,confused,video4110211043,au02,3).
entry(02801,end_of_activity,confused,video4110211043,au17,14).
entry(02802,begin_of_activity,confused,video4110211043,au20,11).
entry(02803,end_of_activity,confused,video4110211043,au23,12).
entry(02804,begin_of_activity,confused,video4110211043,au24,15).
entry(02900,begin_of_activity,confused,video4110211043,au07,7).
entry(02901,begin_of_activity,confused,video4110211043,au10,13).
entry(02902,begin_of_activity,confused,video4110211043,au14,2).
entry(02903,begin_of_activity,confused,video4110211043,au17,15).
entry(02904,end_of_activity,confused,video4110211043,au20,11).
entry(02905,begin_of_activity,confused,video4110211043,au23,13).
entry(02906,end_of_activity,confused,video4110211043,au24,15).
entry(03000,end_of_activity,confused,video4110211043,au07,7).
entry(03001,end_of_activity,confused,video4110211043,au10,13).
entry(03002,end_of_activity,confused,video4110211043,au14,2).
entry(03003,end_of_activity,confused,video4110211043,au17,15).
entry(03004,begin_of_activity,confused,video4110211043,au20,12).
entry(03005,end_of_activity,confused,video4110211043,au23,13).
entry(03006,begin_of_activity,confused,video4110211043,au24,16).
entry(03100,begin_of_activity,confused,video4110211043,au10,14).
entry(03101,begin_of_activity,confused,video4110211043,au11,6).
entry(03102,begin_of_activity,confused,video4110211043,au12,7).
entry(03103,begin_of_activity,confused,video4110211043,au17,16).
entry(03104,end_of_activity,confused,video4110211043,au20,12).
entry(03105,begin_of_activity,confused,video4110211043,au23,14).
entry(03106,end_of_activity,confused,video4110211043,au24,16).
entry(03200,end_of_activity,confused,video4110211043,au10,14).
entry(03201,end_of_activity,confused,video4110211043,au11,6).
entry(03202,end_of_activity,confused,video4110211043,au12,7).
entry(03203,begin_of_activity,confused,video4110211043,au14,3).
entry(03204,end_of_activity,confused,video4110211043,au17,16).
entry(03205,begin_of_activity,confused,video4110211043,au20,13).
entry(03206,end_of_activity,confused,video4110211043,au23,14).
entry(03207,begin_of_activity,confused,video4110211043,au24,17).
entry(03300,begin_of_activity,confused,video4110211043,au10,15).
entry(03301,end_of_activity,confused,video4110211043,au14,3).
entry(03302,begin_of_activity,confused,video4110211043,au17,17).
entry(03303,end_of_activity,confused,video4110211043,au20,13).
entry(03304,begin_of_activity,confused,video4110211043,au23,15).
entry(03305,end_of_activity,confused,video4110211043,au24,17).
entry(03400,end_of_activity,confused,video4110211043,au10,15).
entry(03401,begin_of_activity,confused,video4110211043,au11,7).
entry(03402,begin_of_activity,confused,video4110211043,au12,8).
entry(03403,end_of_activity,confused,video4110211043,au17,17).
entry(03404,begin_of_activity,confused,video4110211043,au20,14).
entry(03405,end_of_activity,confused,video4110211043,au23,15).
entry(03406,begin_of_activity,confused,video4110211043,au24,18).
entry(03500,begin_of_activity,confused,video4110211043,au10,16).
entry(03501,end_of_activity,confused,video4110211043,au11,7).
entry(03502,end_of_activity,confused,video4110211043,au12,8).
entry(03503,begin_of_activity,confused,video4110211043,au17,18).
entry(03504,end_of_activity,confused,video4110211043,au20,14).
entry(03505,begin_of_activity,confused,video4110211043,au23,16).
entry(03506,end_of_activity,confused,video4110211043,au24,18).
entry(03600,begin_of_activity,confused,video4110211043,au05,3).
entry(03601,begin_of_activity,confused,video4110211043,au07,8).
entry(03602,end_of_activity,confused,video4110211043,au10,16).
entry(03603,begin_of_activity,confused,video4110211043,au12,9).
entry(03604,end_of_activity,confused,video4110211043,au17,18).
entry(03605,begin_of_activity,confused,video4110211043,au20,15).
entry(03606,end_of_activity,confused,video4110211043,au23,16).
entry(03607,begin_of_activity,confused,video4110211043,au24,19).
entry(03700,end_of_activity,confused,video4110211043,au05,3).
entry(03701,end_of_activity,confused,video4110211043,au07,8).
entry(03702,begin_of_activity,confused,video4110211043,au10,17).
entry(03703,end_of_activity,confused,video4110211043,au12,9).
entry(03704,begin_of_activity,confused,video4110211043,au17,19).
entry(03705,end_of_activity,confused,video4110211043,au20,15).
entry(03706,begin_of_activity,confused,video4110211043,au23,17).
entry(03707,end_of_activity,confused,video4110211043,au24,19).
entry(03800,end_of_activity,confused,video4110211043,au10,17).
entry(03801,end_of_activity,confused,video4110211043,au17,19).
entry(03802,end_of_activity,confused,video4110211043,au23,17).
entry(03803,begin_of_activity,confused,video4110211043,au24,20).
entry(03900,begin_of_activity,confused,video4110211043,au10,18).
entry(03901,begin_of_activity,confused,video4110211043,au11,8).
entry(03902,begin_of_activity,confused,video4110211043,au17,20).
entry(03903,begin_of_activity,confused,video4110211043,au20,16).
entry(03904,begin_of_activity,confused,video4110211043,au23,18).
entry(03905,end_of_activity,confused,video4110211043,au24,20).
entry(04000,end_of_activity,confused,video4110211043,au10,18).
entry(04001,end_of_activity,confused,video4110211043,au11,8).
entry(04002,begin_of_activity,confused,video4110211043,au12,10).
entry(04003,begin_of_activity,confused,video4110211043,au14,4).
entry(04004,end_of_activity,confused,video4110211043,au17,20).
entry(04005,end_of_activity,confused,video4110211043,au20,16).
entry(04006,end_of_activity,confused,video4110211043,au23,18).
entry(04007,begin_of_activity,confused,video4110211043,au24,21).
entry(04100,end_of_activity,confused,video4110211043,au12,10).
entry(04101,end_of_activity,confused,video4110211043,au14,4).
entry(04102,begin_of_activity,confused,video4110211043,au17,21).
entry(04103,begin_of_activity,confused,video4110211043,au20,17).
entry(04104,begin_of_activity,confused,video4110211043,au23,19).
entry(04105,end_of_activity,confused,video4110211043,au24,21).
entry(04200,begin_of_activity,confused,video4110211043,au10,19).
entry(04201,end_of_activity,confused,video4110211043,au17,21).
entry(04202,end_of_activity,confused,video4110211043,au20,17).
entry(04203,end_of_activity,confused,video4110211043,au23,19).
entry(04204,begin_of_activity,confused,video4110211043,au24,22).
entry(04300,begin_of_activity,confused,video4110211043,au07,9).
entry(04301,end_of_activity,confused,video4110211043,au10,19).
entry(04302,begin_of_activity,confused,video4110211043,au17,22).
entry(04303,begin_of_activity,confused,video4110211043,au23,20).
entry(04304,end_of_activity,confused,video4110211043,au24,22).
entry(04400,end_of_activity,confused,video4110211043,au07,9).
entry(04401,begin_of_activity,confused,video4110211043,au10,20).
entry(04402,begin_of_activity,confused,video4110211043,au14,5).
entry(04403,end_of_activity,confused,video4110211043,au17,22).
entry(04404,end_of_activity,confused,video4110211043,au23,20).
entry(04405,begin_of_activity,confused,video4110211043,au24,23).
entry(04500,end_of_activity,confused,video4110211043,au10,20).
entry(04501,end_of_activity,confused,video4110211043,au14,5).
entry(04502,begin_of_activity,confused,video4110211043,au17,23).
entry(04503,end_of_activity,confused,video4110211043,au24,23).
entry(04600,begin_of_activity,confused,video4110211043,au14,6).
entry(04601,end_of_activity,confused,video4110211043,au17,23).
entry(04602,begin_of_activity,confused,video4110211043,au23,21).
entry(04603,begin_of_activity,confused,video4110211043,au24,24).
entry(04700,begin_of_activity,confused,video4110211043,au10,21).
entry(04701,begin_of_activity,confused,video4110211043,au11,9).
entry(04702,end_of_activity,confused,video4110211043,au14,6).
entry(04703,begin_of_activity,confused,video4110211043,au17,24).
entry(04704,end_of_activity,confused,video4110211043,au23,21).
entry(04705,end_of_activity,confused,video4110211043,au24,24).
entry(04800,end_of_activity,confused,video4110211043,au10,21).
entry(04801,end_of_activity,confused,video4110211043,au11,9).
entry(04802,begin_of_activity,confused,video4110211043,au12,11).
entry(04803,begin_of_activity,confused,video4110211043,au14,7).
entry(04804,end_of_activity,confused,video4110211043,au17,24).
entry(04805,begin_of_activity,confused,video4110211043,au20,18).
entry(04806,begin_of_activity,confused,video4110211043,au23,22).
entry(04807,begin_of_activity,confused,video4110211043,au24,25).
entry(04900,begin_of_activity,confused,video4110211043,au10,22).
entry(04901,begin_of_activity,confused,video4110211043,au11,10).
entry(04902,end_of_activity,confused,video4110211043,au12,11).
entry(04903,end_of_activity,confused,video4110211043,au14,7).
entry(04904,begin_of_activity,confused,video4110211043,au17,25).
entry(04905,end_of_activity,confused,video4110211043,au20,18).
entry(04906,end_of_activity,confused,video4110211043,au23,22).
entry(04907,end_of_activity,confused,video4110211043,au24,25).
entry(05000,end_of_activity,confused,video4110211043,au10,22).
entry(05001,end_of_activity,confused,video4110211043,au11,10).
entry(05002,begin_of_activity,confused,video4110211043,au12,12).
entry(05003,begin_of_activity,confused,video4110211043,au14,8).
entry(05004,end_of_activity,confused,video4110211043,au17,25).
entry(05005,begin_of_activity,confused,video4110211043,au24,26).
entry(05100,begin_of_activity,confused,video4110211043,au10,23).
entry(05101,end_of_activity,confused,video4110211043,au12,12).
entry(05102,end_of_activity,confused,video4110211043,au14,8).
entry(05103,begin_of_activity,confused,video4110211043,au17,26).
entry(05104,begin_of_activity,confused,video4110211043,au20,19).
entry(05105,begin_of_activity,confused,video4110211043,au23,23).
entry(05106,end_of_activity,confused,video4110211043,au24,26).
entry(05200,end_of_activity,confused,video4110211043,au10,23).
entry(05201,begin_of_activity,confused,video4110211043,au12,13).
entry(05202,end_of_activity,confused,video4110211043,au17,26).
entry(05203,end_of_activity,confused,video4110211043,au20,19).
entry(05204,end_of_activity,confused,video4110211043,au23,23).
entry(05205,begin_of_activity,confused,video4110211043,au24,27).
entry(05300,begin_of_activity,confused,video4110211043,au10,24).
entry(05301,end_of_activity,confused,video4110211043,au12,13).
entry(05302,begin_of_activity,confused,video4110211043,au14,9).
entry(05303,begin_of_activity,confused,video4110211043,au17,27).
entry(05304,begin_of_activity,confused,video4110211043,au20,20).
entry(05305,begin_of_activity,confused,video4110211043,au23,24).
entry(05306,end_of_activity,confused,video4110211043,au24,27).
entry(05400,end_of_activity,confused,video4110211043,au10,24).
entry(05401,begin_of_activity,confused,video4110211043,au11,11).
entry(05402,end_of_activity,confused,video4110211043,au14,9).
entry(05403,end_of_activity,confused,video4110211043,au17,27).
entry(05404,end_of_activity,confused,video4110211043,au20,20).
entry(05405,end_of_activity,confused,video4110211043,au23,24).
entry(05406,begin_of_activity,confused,video4110211043,au24,28).
entry(05407,begin_of_activity,confused,video4110211043,au28,1).
entry(05500,begin_of_activity,confused,video4110211043,au10,25).
entry(05501,end_of_activity,confused,video4110211043,au11,11).
entry(05502,begin_of_activity,confused,video4110211043,au12,14).
entry(05503,begin_of_activity,confused,video4110211043,au14,10).
entry(05504,begin_of_activity,confused,video4110211043,au17,28).
entry(05505,begin_of_activity,confused,video4110211043,au20,21).
entry(05506,begin_of_activity,confused,video4110211043,au23,25).
entry(05507,end_of_activity,confused,video4110211043,au24,28).
entry(05508,end_of_activity,confused,video4110211043,au28,1).
entry(05600,begin_of_activity,confused,video4110211043,au02,4).
entry(05601,begin_of_activity,confused,video4110211043,au07,10).
entry(05602,end_of_activity,confused,video4110211043,au10,25).
entry(05603,end_of_activity,confused,video4110211043,au12,14).
entry(05604,end_of_activity,confused,video4110211043,au14,10).
entry(05605,end_of_activity,confused,video4110211043,au17,28).
entry(05606,end_of_activity,confused,video4110211043,au20,21).
entry(05607,end_of_activity,confused,video4110211043,au23,25).
entry(05608,begin_of_activity,confused,video4110211043,au24,29).
entry(05609,begin_of_activity,confused,video4110211043,au43,1).
entry(05700,end_of_activity,confused,video4110211043,au02,4).
entry(05701,end_of_activity,confused,video4110211043,au07,10).
entry(05702,begin_of_activity,confused,video4110211043,au09,1).
entry(05703,begin_of_activity,confused,video4110211043,au14,11).
entry(05704,begin_of_activity,confused,video4110211043,au15,1).
entry(05705,begin_of_activity,confused,video4110211043,au17,29).
entry(05706,begin_of_activity,confused,video4110211043,au20,22).
entry(05707,end_of_activity,confused,video4110211043,au24,29).
entry(05708,end_of_activity,confused,video4110211043,au43,1).
entry(05800,begin_of_activity,confused,video4110211043,au02,5).
entry(05801,end_of_activity,confused,video4110211043,au09,1).
entry(05802,begin_of_activity,confused,video4110211043,au10,26).
entry(05803,begin_of_activity,confused,video4110211043,au12,15).
entry(05804,end_of_activity,confused,video4110211043,au14,11).
entry(05805,end_of_activity,confused,video4110211043,au15,1).
entry(05806,end_of_activity,confused,video4110211043,au17,29).
entry(05807,end_of_activity,confused,video4110211043,au20,22).
entry(05808,begin_of_activity,confused,video4110211043,au23,26).
entry(05809,begin_of_activity,confused,video4110211043,au24,30).
entry(05810,begin_of_activity,confused,video4110211043,au43,2).
entry(05900,end_of_activity,confused,video4110211043,au02,5).
entry(05901,begin_of_activity,confused,video4110211043,au07,11).
entry(05902,end_of_activity,confused,video4110211043,au10,26).
entry(05903,end_of_activity,confused,video4110211043,au12,15).
entry(05904,begin_of_activity,confused,video4110211043,au17,30).
entry(05905,begin_of_activity,confused,video4110211043,au20,23).
entry(05906,end_of_activity,confused,video4110211043,au23,26).
entry(05907,end_of_activity,confused,video4110211043,au24,30).
entry(05908,end_of_activity,confused,video4110211043,au43,2).
entry(06000,end_of_activity,confused,video4110211043,au07,11).
entry(06001,begin_of_activity,confused,video4110211043,au10,27).
entry(06002,end_of_activity,confused,video4110211043,au17,30).
entry(06003,end_of_activity,confused,video4110211043,au20,23).
entry(06004,begin_of_activity,confused,video4110211043,au23,27).
entry(06005,begin_of_activity,confused,video4110211043,au24,31).
entry(06100,begin_of_activity,confused,video4110211043,au02,6).
entry(06101,end_of_activity,confused,video4110211043,au10,27).
entry(06102,begin_of_activity,confused,video4110211043,au17,31).
entry(06103,end_of_activity,confused,video4110211043,au23,27).
entry(06104,end_of_activity,confused,video4110211043,au24,31).
entry(06200,end_of_activity,confused,video4110211043,au02,6).
entry(06201,begin_of_activity,confused,video4110211043,au10,28).
entry(06202,begin_of_activity,confused,video4110211043,au12,16).
entry(06203,end_of_activity,confused,video4110211043,au17,31).
entry(06204,begin_of_activity,confused,video4110211043,au23,28).
entry(06205,begin_of_activity,confused,video4110211043,au24,32).
entry(06300,end_of_activity,confused,video4110211043,au10,28).
entry(06301,begin_of_activity,confused,video4110211043,au11,12).
entry(06302,end_of_activity,confused,video4110211043,au12,16).
entry(06303,begin_of_activity,confused,video4110211043,au17,32).
entry(06304,end_of_activity,confused,video4110211043,au23,28).
entry(06305,end_of_activity,confused,video4110211043,au24,32).
entry(06400,begin_of_activity,confused,video4110211043,au05,4).
entry(06401,begin_of_activity,confused,video4110211043,au10,29).
entry(06402,end_of_activity,confused,video4110211043,au11,12).
entry(06403,begin_of_activity,confused,video4110211043,au14,12).
entry(06404,end_of_activity,confused,video4110211043,au17,32).
entry(06405,begin_of_activity,confused,video4110211043,au23,29).
entry(06406,begin_of_activity,confused,video4110211043,au24,33).
entry(06500,end_of_activity,confused,video4110211043,au05,4).
entry(06501,end_of_activity,confused,video4110211043,au10,29).
entry(06502,begin_of_activity,confused,video4110211043,au12,17).
entry(06503,end_of_activity,confused,video4110211043,au14,12).
entry(06504,begin_of_activity,confused,video4110211043,au17,33).
entry(06505,end_of_activity,confused,video4110211043,au23,29).
entry(06506,end_of_activity,confused,video4110211043,au24,33).
entry(06600,end_of_activity,confused,video4110211043,au12,17).
entry(06601,begin_of_activity,confused,video4110211043,au14,13).
entry(06602,end_of_activity,confused,video4110211043,au17,33).
entry(06603,begin_of_activity,confused,video4110211043,au20,24).
entry(06604,begin_of_activity,confused,video4110211043,au23,30).
entry(06605,begin_of_activity,confused,video4110211043,au24,34).
entry(06700,begin_of_activity,confused,video4110211043,au10,30).
entry(06701,begin_of_activity,confused,video4110211043,au11,13).
entry(06702,end_of_activity,confused,video4110211043,au14,13).
entry(06703,begin_of_activity,confused,video4110211043,au17,34).
entry(06704,end_of_activity,confused,video4110211043,au20,24).
entry(06705,end_of_activity,confused,video4110211043,au23,30).
entry(06706,end_of_activity,confused,video4110211043,au24,34).
entry(06800,begin_of_activity,confused,video4110211043,au05,5).
entry(06801,end_of_activity,confused,video4110211043,au10,30).
entry(06802,end_of_activity,confused,video4110211043,au11,13).
entry(06803,end_of_activity,confused,video4110211043,au17,34).
entry(06804,begin_of_activity,confused,video4110211043,au20,25).
entry(06805,begin_of_activity,confused,video4110211043,au23,31).
entry(06806,begin_of_activity,confused,video4110211043,au24,35).
entry(06900,end_of_activity,confused,video4110211043,au05,5).
entry(06901,begin_of_activity,confused,video4110211043,au11,14).
entry(06902,begin_of_activity,confused,video4110211043,au14,14).
entry(06903,begin_of_activity,confused,video4110211043,au17,35).
entry(06904,end_of_activity,confused,video4110211043,au20,25).
entry(06905,end_of_activity,confused,video4110211043,au23,31).
entry(06906,end_of_activity,confused,video4110211043,au24,35).
entry(07000,begin_of_activity,confused,video4110211043,au05,6).
entry(07001,end_of_activity,confused,video4110211043,au11,14).
entry(07002,begin_of_activity,confused,video4110211043,au12,18).
entry(07003,end_of_activity,confused,video4110211043,au14,14).
entry(07004,end_of_activity,confused,video4110211043,au17,35).
entry(07005,begin_of_activity,confused,video4110211043,au20,26).
entry(07006,begin_of_activity,confused,video4110211043,au24,36).
entry(07100,end_of_activity,confused,video4110211043,au05,6).
entry(07101,begin_of_activity,confused,video4110211043,au11,15).
entry(07102,end_of_activity,confused,video4110211043,au12,18).
entry(07103,begin_of_activity,confused,video4110211043,au17,36).
entry(07104,end_of_activity,confused,video4110211043,au20,26).
entry(07105,begin_of_activity,confused,video4110211043,au23,32).
entry(07106,end_of_activity,confused,video4110211043,au24,36).
entry(07200,begin_of_activity,confused,video4110211043,au02,7).
entry(07201,begin_of_activity,confused,video4110211043,au10,31).
entry(07202,end_of_activity,confused,video4110211043,au11,15).
entry(07203,begin_of_activity,confused,video4110211043,au12,19).
entry(07204,end_of_activity,confused,video4110211043,au17,36).
entry(07205,begin_of_activity,confused,video4110211043,au20,27).
entry(07206,end_of_activity,confused,video4110211043,au23,32).
entry(07207,begin_of_activity,confused,video4110211043,au24,37).
entry(07300,end_of_activity,confused,video4110211043,au02,7).
entry(07301,end_of_activity,confused,video4110211043,au10,31).
entry(07302,end_of_activity,confused,video4110211043,au12,19).
entry(07303,begin_of_activity,confused,video4110211043,au17,37).
entry(07304,end_of_activity,confused,video4110211043,au20,27).
entry(07305,begin_of_activity,confused,video4110211043,au23,33).
entry(07306,end_of_activity,confused,video4110211043,au24,37).
entry(07400,begin_of_activity,confused,video4110211043,au10,32).
entry(07401,end_of_activity,confused,video4110211043,au17,37).
entry(07402,begin_of_activity,confused,video4110211043,au20,28).
entry(07403,end_of_activity,confused,video4110211043,au23,33).
entry(07404,begin_of_activity,confused,video4110211043,au24,38).
entry(07500,end_of_activity,confused,video4110211043,au10,32).
entry(07501,begin_of_activity,confused,video4110211043,au17,38).
