entry(00000,begin_of_process,frustrated,video2100571044,start,1).
entry(00902,end_of_activity,frustrated,video2100571044,au24,5).
entry(01000,begin_of_activity,frustrated,video2100571044,au02,5).
entry(01001,begin_of_activity,frustrated,video2100571044,au17,6).
entry(01002,begin_of_activity,frustrated,video2100571044,au24,6).
entry(01100,end_of_activity,frustrated,video2100571044,au02,5).
entry(01101,begin_of_activity,frustrated,video2100571044,au04,4).
entry(01102,begin_of_activity,frustrated,video2100571044,au07,3).
entry(01103,end_of_activity,frustrated,video2100571044,au17,6).
entry(01104,end_of_activity,frustrated,video2100571044,au24,6).
entry(01200,end_of_activity,frustrated,video2100571044,au04,4).
entry(01201,end_of_activity,frustrated,video2100571044,au07,3).
entry(01202,begin_of_activity,frustrated,video2100571044,au17,7).
entry(01203,begin_of_activity,frustrated,video2100571044,au24,7).
entry(01204,begin_of_activity,frustrated,video2100571044,au43,1).
entry(01300,end_of_activity,frustrated,video2100571044,au17,7).
entry(01301,end_of_activity,frustrated,video2100571044,au24,7).
entry(01302,end_of_activity,frustrated,video2100571044,au43,1).
entry(01400,begin_of_activity,frustrated,video2100571044,au17,8).
entry(01401,begin_of_activity,frustrated,video2100571044,au24,8).
entry(01402,begin_of_activity,frustrated,video2100571044,au43,2).
entry(01500,begin_of_activity,frustrated,video2100571044,au07,4).
entry(01501,end_of_activity,frustrated,video2100571044,au17,8).
entry(01502,end_of_activity,frustrated,video2100571044,au24,8).
entry(01503,end_of_activity,frustrated,video2100571044,au43,2).
entry(01600,begin_of_activity,frustrated,video2100571044,au02,6).
entry(01601,begin_of_activity,frustrated,video2100571044,au05,1).
entry(01602,end_of_activity,frustrated,video2100571044,au07,4).
entry(01603,begin_of_activity,frustrated,video2100571044,au17,9).
entry(01604,begin_of_activity,frustrated,video2100571044,au24,9).
entry(01700,end_of_activity,frustrated,video2100571044,au02,6).
entry(01701,end_of_activity,frustrated,video2100571044,au05,1).
entry(01702,begin_of_activity,frustrated,video2100571044,au07,5).
entry(01703,begin_of_activity,frustrated,video2100571044,au14,1).
entry(01704,end_of_activity,frustrated,video2100571044,au17,9).
entry(01705,end_of_activity,frustrated,video2100571044,au24,9).
entry(01800,end_of_activity,frustrated,video2100571044,au07,5).
entry(01801,end_of_activity,frustrated,video2100571044,au14,1).
entry(01802,begin_of_activity,frustrated,video2100571044,au17,10).
entry(01803,begin_of_activity,frustrated,video2100571044,au24,10).
entry(01900,end_of_activity,frustrated,video2100571044,au17,10).
entry(01901,end_of_activity,frustrated,video2100571044,au24,10).
entry(02000,begin_of_activity,frustrated,video2100571044,au17,11).
entry(02001,begin_of_activity,frustrated,video2100571044,au24,11).
entry(02100,begin_of_activity,frustrated,video2100571044,au04,5).
entry(02101,end_of_activity,frustrated,video2100571044,au17,11).
entry(02102,end_of_activity,frustrated,video2100571044,au24,11).
entry(02200,end_of_activity,frustrated,video2100571044,au04,5).
entry(02201,begin_of_activity,frustrated,video2100571044,au17,12).
entry(02202,begin_of_activity,frustrated,video2100571044,au24,12).
entry(02300,end_of_activity,frustrated,video2100571044,au17,12).
entry(02301,end_of_activity,frustrated,video2100571044,au24,12).
entry(02400,begin_of_activity,frustrated,video2100571044,au02,7).
entry(02401,begin_of_activity,frustrated,video2100571044,au17,13).
entry(02402,begin_of_activity,frustrated,video2100571044,au24,13).
entry(02500,end_of_activity,frustrated,video2100571044,au02,7).
entry(02501,end_of_activity,frustrated,video2100571044,au17,13).
entry(02502,end_of_activity,frustrated,video2100571044,au24,13).
entry(02600,begin_of_activity,frustrated,video2100571044,au02,8).
entry(02601,begin_of_activity,frustrated,video2100571044,au17,14).
entry(02602,begin_of_activity,frustrated,video2100571044,au24,14).
entry(02700,end_of_activity,frustrated,video2100571044,au02,8).
entry(02701,end_of_activity,frustrated,video2100571044,au17,14).
entry(02702,end_of_activity,frustrated,video2100571044,au24,14).
entry(02800,begin_of_activity,frustrated,video2100571044,au17,15).
entry(02801,begin_of_activity,frustrated,video2100571044,au24,15).
entry(02900,end_of_activity,frustrated,video2100571044,au17,15).
entry(02901,end_of_activity,frustrated,video2100571044,au24,15).
entry(03000,begin_of_activity,frustrated,video2100571044,au07,6).
entry(03001,begin_of_activity,frustrated,video2100571044,au17,16).
entry(03002,begin_of_activity,frustrated,video2100571044,au24,16).
entry(03100,end_of_activity,frustrated,video2100571044,au07,6).
entry(03101,begin_of_activity,frustrated,video2100571044,au15,3).
entry(03102,end_of_activity,frustrated,video2100571044,au17,16).
entry(03103,end_of_activity,frustrated,video2100571044,au24,16).
entry(03200,begin_of_activity,frustrated,video2100571044,au07,7).
entry(03201,end_of_activity,frustrated,video2100571044,au15,3).
entry(03202,begin_of_activity,frustrated,video2100571044,au17,17).
entry(03203,begin_of_activity,frustrated,video2100571044,au24,17).
entry(03300,end_of_activity,frustrated,video2100571044,au07,7).
entry(03301,end_of_activity,frustrated,video2100571044,au17,17).
entry(03302,end_of_activity,frustrated,video2100571044,au24,17).
entry(03400,begin_of_activity,frustrated,video2100571044,au07,8).
entry(03401,begin_of_activity,frustrated,video2100571044,au17,18).
entry(03402,begin_of_activity,frustrated,video2100571044,au24,18).
entry(03500,end_of_activity,frustrated,video2100571044,au07,8).
entry(03501,end_of_activity,frustrated,video2100571044,au17,18).
entry(03502,end_of_activity,frustrated,video2100571044,au24,18).
entry(03600,begin_of_activity,frustrated,video2100571044,au17,19).
entry(03601,begin_of_activity,frustrated,video2100571044,au24,19).
entry(03700,begin_of_activity,frustrated,video2100571044,au02,9).
entry(03701,end_of_activity,frustrated,video2100571044,au17,19).
entry(03702,end_of_activity,frustrated,video2100571044,au24,19).
entry(03800,end_of_activity,frustrated,video2100571044,au02,9).
entry(03801,begin_of_activity,frustrated,video2100571044,au17,20).
entry(03802,begin_of_activity,frustrated,video2100571044,au24,20).
entry(03900,end_of_activity,frustrated,video2100571044,au17,20).
entry(03901,end_of_activity,frustrated,video2100571044,au24,20).
entry(04000,begin_of_activity,frustrated,video2100571044,au04,6).
entry(04001,begin_of_activity,frustrated,video2100571044,au17,21).
entry(04002,begin_of_activity,frustrated,video2100571044,au24,21).
entry(04100,end_of_activity,frustrated,video2100571044,au04,6).
entry(04101,begin_of_activity,frustrated,video2100571044,au14,2).
entry(04102,end_of_activity,frustrated,video2100571044,au17,21).
entry(04103,end_of_activity,frustrated,video2100571044,au24,21).
entry(04200,begin_of_activity,frustrated,video2100571044,au04,7).
entry(04201,begin_of_activity,frustrated,video2100571044,au07,9).
entry(04202,end_of_activity,frustrated,video2100571044,au14,2).
entry(04203,begin_of_activity,frustrated,video2100571044,au17,22).
entry(04204,begin_of_activity,frustrated,video2100571044,au24,22).
entry(04300,end_of_activity,frustrated,video2100571044,au04,7).
entry(04301,end_of_activity,frustrated,video2100571044,au07,9).
entry(04302,end_of_activity,frustrated,video2100571044,au17,22).
entry(04303,end_of_activity,frustrated,video2100571044,au24,22).
entry(04400,begin_of_activity,frustrated,video2100571044,au17,23).
entry(04401,begin_of_activity,frustrated,video2100571044,au24,23).
entry(04500,begin_of_activity,frustrated,video2100571044,au14,3).
entry(04501,end_of_activity,frustrated,video2100571044,au17,23).
entry(04502,end_of_activity,frustrated,video2100571044,au24,23).
entry(04600,end_of_activity,frustrated,video2100571044,au14,3).
entry(04601,begin_of_activity,frustrated,video2100571044,au17,24).
entry(04602,begin_of_activity,frustrated,video2100571044,au24,24).
entry(04700,begin_of_activity,frustrated,video2100571044,au14,4).
entry(04701,end_of_activity,frustrated,video2100571044,au17,24).
entry(04702,end_of_activity,frustrated,video2100571044,au24,24).
entry(04800,begin_of_activity,frustrated,video2100571044,au04,8).
entry(04801,begin_of_activity,frustrated,video2100571044,au07,10).
entry(04802,end_of_activity,frustrated,video2100571044,au14,4).
entry(04803,begin_of_activity,frustrated,video2100571044,au17,25).
entry(04804,begin_of_activity,frustrated,video2100571044,au24,25).
entry(04900,end_of_activity,frustrated,video2100571044,au04,8).
entry(04901,end_of_activity,frustrated,video2100571044,au07,10).
entry(04902,end_of_activity,frustrated,video2100571044,au17,25).
entry(04903,end_of_activity,frustrated,video2100571044,au24,25).
entry(05000,begin_of_activity,frustrated,video2100571044,au17,26).
entry(05001,begin_of_activity,frustrated,video2100571044,au24,26).
entry(05100,end_of_activity,frustrated,video2100571044,au17,26).
entry(05101,end_of_activity,frustrated,video2100571044,au24,26).
entry(05200,begin_of_activity,frustrated,video2100571044,au07,11).
entry(05201,begin_of_activity,frustrated,video2100571044,au17,27).
entry(05202,begin_of_activity,frustrated,video2100571044,au24,27).
entry(05300,end_of_activity,frustrated,video2100571044,au07,11).
entry(05301,end_of_activity,frustrated,video2100571044,au17,27).
entry(05302,end_of_activity,frustrated,video2100571044,au24,27).
entry(05400,begin_of_activity,frustrated,video2100571044,au07,12).
entry(05401,begin_of_activity,frustrated,video2100571044,au14,5).
entry(05402,begin_of_activity,frustrated,video2100571044,au15,4).
entry(05403,begin_of_activity,frustrated,video2100571044,au17,28).
entry(05404,begin_of_activity,frustrated,video2100571044,au24,28).
entry(05500,begin_of_activity,frustrated,video2100571044,au02,10).
entry(05501,end_of_activity,frustrated,video2100571044,au07,12).
entry(05502,end_of_activity,frustrated,video2100571044,au14,5).
entry(05503,end_of_activity,frustrated,video2100571044,au15,4).
entry(05504,end_of_activity,frustrated,video2100571044,au17,28).
entry(05505,end_of_activity,frustrated,video2100571044,au24,28).
entry(05600,end_of_activity,frustrated,video2100571044,au02,10).
entry(05601,begin_of_activity,frustrated,video2100571044,au07,13).
entry(05602,begin_of_activity,frustrated,video2100571044,au14,6).
entry(05603,begin_of_activity,frustrated,video2100571044,au17,29).
entry(05604,begin_of_activity,frustrated,video2100571044,au24,29).
entry(05700,begin_of_activity,frustrated,video2100571044,au02,11).
entry(05701,end_of_activity,frustrated,video2100571044,au07,13).
entry(05702,end_of_activity,frustrated,video2100571044,au14,6).
entry(05703,end_of_activity,frustrated,video2100571044,au17,29).
entry(05704,end_of_activity,frustrated,video2100571044,au24,29).
entry(05800,end_of_activity,frustrated,video2100571044,au02,11).
entry(05801,begin_of_activity,frustrated,video2100571044,au04,9).
entry(05802,begin_of_activity,frustrated,video2100571044,au17,30).
entry(05803,begin_of_activity,frustrated,video2100571044,au24,30).
entry(05900,end_of_activity,frustrated,video2100571044,au04,9).
entry(05901,begin_of_activity,frustrated,video2100571044,au07,14).
entry(05902,end_of_activity,frustrated,video2100571044,au17,30).
entry(05903,end_of_activity,frustrated,video2100571044,au24,30).
entry(06000,begin_of_activity,frustrated,video2100571044,au04,10).
entry(06001,end_of_activity,frustrated,video2100571044,au07,14).
entry(06002,begin_of_activity,frustrated,video2100571044,au17,31).
entry(06003,begin_of_activity,frustrated,video2100571044,au24,31).
entry(06100,end_of_activity,frustrated,video2100571044,au04,10).
entry(06101,end_of_activity,frustrated,video2100571044,au17,31).
entry(06102,end_of_activity,frustrated,video2100571044,au24,31).
entry(06200,begin_of_activity,frustrated,video2100571044,au10,1).
entry(06201,begin_of_activity,frustrated,video2100571044,au17,32).
entry(06202,begin_of_activity,frustrated,video2100571044,au24,32).
entry(06300,end_of_activity,frustrated,video2100571044,au10,1).
entry(06301,begin_of_activity,frustrated,video2100571044,au14,7).
entry(06302,end_of_activity,frustrated,video2100571044,au17,32).
entry(06303,end_of_activity,frustrated,video2100571044,au24,32).
entry(06400,end_of_activity,frustrated,video2100571044,au14,7).
entry(06401,begin_of_activity,frustrated,video2100571044,au17,33).
entry(06402,begin_of_activity,frustrated,video2100571044,au24,33).
entry(06500,end_of_activity,frustrated,video2100571044,au17,33).
entry(06501,end_of_activity,frustrated,video2100571044,au24,33).
entry(06600,begin_of_activity,frustrated,video2100571044,au17,34).
entry(06601,begin_of_activity,frustrated,video2100571044,au24,34).
entry(06700,end_of_activity,frustrated,video2100571044,au17,34).
entry(06701,end_of_activity,frustrated,video2100571044,au24,34).
entry(06800,begin_of_activity,frustrated,video2100571044,au07,15).
entry(06801,begin_of_activity,frustrated,video2100571044,au17,35).
entry(06802,begin_of_activity,frustrated,video2100571044,au24,35).
entry(06900,end_of_activity,frustrated,video2100571044,au07,15).
entry(06901,end_of_activity,frustrated,video2100571044,au17,35).
entry(06902,end_of_activity,frustrated,video2100571044,au24,35).
entry(07000,begin_of_activity,frustrated,video2100571044,au17,36).
entry(07001,begin_of_activity,frustrated,video2100571044,au24,36).
entry(07100,end_of_activity,frustrated,video2100571044,au17,36).
entry(07101,end_of_activity,frustrated,video2100571044,au24,36).
entry(07200,begin_of_activity,frustrated,video2100571044,au02,12).
entry(07201,begin_of_activity,frustrated,video2100571044,au07,16).
entry(07202,begin_of_activity,frustrated,video2100571044,au17,37).
entry(07203,begin_of_activity,frustrated,video2100571044,au24,37).
entry(07300,end_of_activity,frustrated,video2100571044,au02,12).
entry(07301,end_of_activity,frustrated,video2100571044,au07,16).
entry(07302,end_of_activity,frustrated,video2100571044,au17,37).
entry(07303,end_of_activity,frustrated,video2100571044,au24,37).
entry(07400,begin_of_activity,frustrated,video2100571044,au17,38).
entry(07401,begin_of_activity,frustrated,video2100571044,au24,38).
entry(07500,end_of_activity,frustrated,video2100571044,au17,38).
entry(07501,end_of_activity,frustrated,video2100571044,au24,38).
entry(07600,begin_of_activity,frustrated,video2100571044,au17,39).
entry(07601,begin_of_activity,frustrated,video2100571044,au24,39).
entry(07700,begin_of_activity,frustrated,video2100571044,au07,17).
entry(07701,begin_of_activity,frustrated,video2100571044,au14,8).
entry(07702,end_of_activity,frustrated,video2100571044,au17,39).
entry(07703,end_of_activity,frustrated,video2100571044,au24,39).
entry(07800,begin_of_activity,frustrated,video2100571044,au04,11).
entry(07801,end_of_activity,frustrated,video2100571044,au07,17).
entry(07802,end_of_activity,frustrated,video2100571044,au14,8).
entry(07803,begin_of_activity,frustrated,video2100571044,au17,40).
entry(07804,begin_of_activity,frustrated,video2100571044,au24,40).
entry(07900,end_of_activity,frustrated,video2100571044,au04,11).
entry(07901,begin_of_activity,frustrated,video2100571044,au14,9).
entry(07902,end_of_activity,frustrated,video2100571044,au17,40).
entry(07903,end_of_activity,frustrated,video2100571044,au24,40).
entry(08000,end_of_activity,frustrated,video2100571044,au14,9).
entry(08001,begin_of_activity,frustrated,video2100571044,au17,41).
entry(08002,begin_of_activity,frustrated,video2100571044,au24,41).
entry(08100,end_of_activity,frustrated,video2100571044,au17,41).
entry(08101,end_of_activity,frustrated,video2100571044,au24,41).
entry(08200,begin_of_activity,frustrated,video2100571044,au15,5).
entry(08201,begin_of_activity,frustrated,video2100571044,au17,42).
entry(08202,begin_of_activity,frustrated,video2100571044,au24,42).
entry(08300,end_of_activity,frustrated,video2100571044,au15,5).
entry(08301,end_of_activity,frustrated,video2100571044,au17,42).
entry(08302,end_of_activity,frustrated,video2100571044,au24,42).
entry(08400,begin_of_activity,frustrated,video2100571044,au17,43).
entry(08401,begin_of_activity,frustrated,video2100571044,au24,43).
entry(08500,end_of_activity,frustrated,video2100571044,au17,43).
entry(08501,end_of_activity,frustrated,video2100571044,au24,43).
entry(08600,begin_of_activity,frustrated,video2100571044,au17,44).
entry(08601,begin_of_activity,frustrated,video2100571044,au24,44).
entry(08700,begin_of_activity,frustrated,video2100571044,au04,12).
entry(08701,end_of_activity,frustrated,video2100571044,au17,44).
entry(08702,end_of_activity,frustrated,video2100571044,au24,44).
entry(08800,end_of_activity,frustrated,video2100571044,au04,12).
entry(08801,begin_of_activity,frustrated,video2100571044,au17,45).
entry(08802,begin_of_activity,frustrated,video2100571044,au24,45).
entry(08900,end_of_activity,frustrated,video2100571044,au17,45).
entry(08901,end_of_activity,frustrated,video2100571044,au24,45).
entry(09000,begin_of_activity,frustrated,video2100571044,au17,46).
entry(09001,begin_of_activity,frustrated,video2100571044,au24,46).
entry(09100,end_of_activity,frustrated,video2100571044,au17,46).
entry(09101,end_of_activity,frustrated,video2100571044,au24,46).
entry(09200,begin_of_activity,frustrated,video2100571044,au17,47).
entry(09201,begin_of_activity,frustrated,video2100571044,au24,47).
entry(09300,begin_of_activity,frustrated,video2100571044,au04,13).
entry(09301,end_of_activity,frustrated,video2100571044,au17,47).
entry(09302,end_of_activity,frustrated,video2100571044,au24,47).
entry(09400,end_of_activity,frustrated,video2100571044,au04,13).
entry(09401,begin_of_activity,frustrated,video2100571044,au07,18).
entry(09402,begin_of_activity,frustrated,video2100571044,au17,48).
entry(09403,begin_of_activity,frustrated,video2100571044,au24,48).
entry(09500,end_of_activity,frustrated,video2100571044,au07,18).
entry(09501,end_of_activity,frustrated,video2100571044,au17,48).
entry(09502,end_of_activity,frustrated,video2100571044,au24,48).
entry(09600,begin_of_activity,frustrated,video2100571044,au02,13).
entry(09601,begin_of_activity,frustrated,video2100571044,au04,14).
entry(09602,begin_of_activity,frustrated,video2100571044,au17,49).
entry(09603,begin_of_activity,frustrated,video2100571044,au24,49).
entry(09700,end_of_activity,frustrated,video2100571044,au02,13).
entry(09701,end_of_activity,frustrated,video2100571044,au04,14).
entry(09702,end_of_activity,frustrated,video2100571044,au17,49).
entry(09703,end_of_activity,frustrated,video2100571044,au24,49).
entry(09800,begin_of_activity,frustrated,video2100571044,au02,14).
entry(09801,begin_of_activity,frustrated,video2100571044,au14,10).
entry(09802,begin_of_activity,frustrated,video2100571044,au17,50).
entry(09803,begin_of_activity,frustrated,video2100571044,au24,50).
entry(09900,end_of_activity,frustrated,video2100571044,au02,14).
entry(09901,begin_of_activity,frustrated,video2100571044,au07,19).
entry(09902,end_of_activity,frustrated,video2100571044,au14,10).
entry(09903,end_of_activity,frustrated,video2100571044,au17,50).
entry(09904,end_of_activity,frustrated,video2100571044,au24,50).
entry(10000,end_of_activity,frustrated,video2100571044,au07,19).
entry(10001,begin_of_activity,frustrated,video2100571044,au17,51).
entry(10002,begin_of_activity,frustrated,video2100571044,au24,51).
entry(10100,begin_of_activity,frustrated,video2100571044,au04,15).
entry(10101,end_of_activity,frustrated,video2100571044,au17,51).
entry(10102,end_of_activity,frustrated,video2100571044,au24,51).
entry(10200,end_of_activity,frustrated,video2100571044,au04,15).
entry(10201,begin_of_activity,frustrated,video2100571044,au15,6).
entry(10202,begin_of_activity,frustrated,video2100571044,au17,52).
entry(10203,begin_of_activity,frustrated,video2100571044,au24,52).
entry(10300,end_of_activity,frustrated,video2100571044,au15,6).
entry(10301,end_of_activity,frustrated,video2100571044,au17,52).
entry(10302,end_of_activity,frustrated,video2100571044,au24,52).
entry(10400,begin_of_activity,frustrated,video2100571044,au17,53).
entry(10401,begin_of_activity,frustrated,video2100571044,au24,53).
entry(10500,end_of_activity,frustrated,video2100571044,au17,53).
entry(10501,end_of_activity,frustrated,video2100571044,au24,53).
entry(10600,begin_of_activity,frustrated,video2100571044,au04,16).
entry(10601,begin_of_activity,frustrated,video2100571044,au17,54).
entry(10602,begin_of_activity,frustrated,video2100571044,au24,54).
entry(10700,begin_of_activity,frustrated,video2100571044,au02,15).
entry(10701,end_of_activity,frustrated,video2100571044,au04,16).
entry(10702,begin_of_activity,frustrated,video2100571044,au07,20).
entry(10703,end_of_activity,frustrated,video2100571044,au17,54).
entry(10704,end_of_activity,frustrated,video2100571044,au24,54).
entry(10800,end_of_activity,frustrated,video2100571044,au02,15).
entry(10801,end_of_activity,frustrated,video2100571044,au07,20).
entry(10802,begin_of_activity,frustrated,video2100571044,au17,55).
entry(10803,begin_of_activity,frustrated,video2100571044,au24,55).
entry(10900,begin_of_activity,frustrated,video2100571044,au07,21).
entry(10901,begin_of_activity,frustrated,video2100571044,au10,2).
entry(10902,end_of_activity,frustrated,video2100571044,au17,55).
entry(10903,end_of_activity,frustrated,video2100571044,au24,55).
entry(11000,end_of_activity,frustrated,video2100571044,au07,21).
entry(11001,end_of_activity,frustrated,video2100571044,au10,2).
entry(11002,begin_of_activity,frustrated,video2100571044,au17,56).
entry(11003,begin_of_activity,frustrated,video2100571044,au24,56).
entry(11100,begin_of_activity,frustrated,video2100571044,au04,17).
entry(11101,end_of_activity,frustrated,video2100571044,au17,56).
entry(11102,end_of_activity,frustrated,video2100571044,au24,56).
entry(11200,end_of_activity,frustrated,video2100571044,au04,17).
entry(11201,begin_of_activity,frustrated,video2100571044,au17,57).
entry(11202,begin_of_activity,frustrated,video2100571044,au24,57).
entry(11300,end_of_activity,frustrated,video2100571044,au17,57).
entry(11301,end_of_activity,frustrated,video2100571044,au24,57).
entry(11400,begin_of_activity,frustrated,video2100571044,au17,58).
entry(11401,begin_of_activity,frustrated,video2100571044,au24,58).
entry(11500,begin_of_activity,frustrated,video2100571044,au07,22).
entry(11501,end_of_activity,frustrated,video2100571044,au17,58).
entry(11502,end_of_activity,frustrated,video2100571044,au24,58).
entry(11600,end_of_activity,frustrated,video2100571044,au07,22).
entry(11601,begin_of_activity,frustrated,video2100571044,au17,59).
entry(11602,begin_of_activity,frustrated,video2100571044,au24,59).
entry(11700,begin_of_activity,frustrated,video2100571044,au05,2).
entry(11701,end_of_activity,frustrated,video2100571044,au17,59).
entry(11702,end_of_activity,frustrated,video2100571044,au24,59).
entry(11800,end_of_activity,frustrated,video2100571044,au05,2).
entry(11801,begin_of_activity,frustrated,video2100571044,au17,60).
entry(11802,begin_of_activity,frustrated,video2100571044,au24,60).
entry(11900,begin_of_activity,frustrated,video2100571044,au04,18).
entry(11901,begin_of_activity,frustrated,video2100571044,au07,23).
entry(11902,end_of_activity,frustrated,video2100571044,au17,60).
entry(11903,end_of_activity,frustrated,video2100571044,au24,60).
entry(12000,end_of_activity,frustrated,video2100571044,au04,18).
entry(12001,end_of_activity,frustrated,video2100571044,au07,23).
entry(12002,begin_of_activity,frustrated,video2100571044,au17,61).
entry(12003,begin_of_activity,frustrated,video2100571044,au24,61).
entry(12100,end_of_activity,frustrated,video2100571044,au17,61).
entry(12101,end_of_activity,frustrated,video2100571044,au24,61).
entry(12200,begin_of_activity,frustrated,video2100571044,au17,62).
entry(12201,begin_of_activity,frustrated,video2100571044,au24,62).
entry(12300,end_of_activity,frustrated,video2100571044,au17,62).
entry(12301,end_of_activity,frustrated,video2100571044,au24,62).
entry(12400,begin_of_activity,frustrated,video2100571044,au04,19).
entry(12401,begin_of_activity,frustrated,video2100571044,au07,24).
entry(12402,begin_of_activity,frustrated,video2100571044,au17,63).
entry(12403,begin_of_activity,frustrated,video2100571044,au24,63).
entry(12500,end_of_activity,frustrated,video2100571044,au04,19).
entry(12501,end_of_activity,frustrated,video2100571044,au07,24).
entry(12502,end_of_activity,frustrated,video2100571044,au17,63).
entry(12503,end_of_activity,frustrated,video2100571044,au24,63).
entry(12600,begin_of_activity,frustrated,video2100571044,au17,64).
entry(12601,begin_of_activity,frustrated,video2100571044,au24,64).
entry(12700,begin_of_activity,frustrated,video2100571044,au04,20).
entry(12701,end_of_activity,frustrated,video2100571044,au17,64).
entry(12702,end_of_activity,frustrated,video2100571044,au24,64).
entry(12800,end_of_activity,frustrated,video2100571044,au04,20).
entry(12801,begin_of_activity,frustrated,video2100571044,au17,65).
entry(12802,begin_of_activity,frustrated,video2100571044,au24,65).
entry(12900,end_of_activity,frustrated,video2100571044,au17,65).
entry(12901,end_of_activity,frustrated,video2100571044,au24,65).
entry(13000,begin_of_activity,frustrated,video2100571044,au17,66).
entry(13001,begin_of_activity,frustrated,video2100571044,au24,66).
entry(13100,end_of_activity,frustrated,video2100571044,au17,66).
entry(13101,end_of_activity,frustrated,video2100571044,au24,66).
entry(13200,begin_of_activity,frustrated,video2100571044,au04,21).
entry(13201,begin_of_activity,frustrated,video2100571044,au07,25).
entry(13202,begin_of_activity,frustrated,video2100571044,au14,11).
entry(13203,begin_of_activity,frustrated,video2100571044,au17,67).
entry(13204,begin_of_activity,frustrated,video2100571044,au24,67).
entry(13300,end_of_activity,frustrated,video2100571044,au04,21).
entry(13301,end_of_activity,frustrated,video2100571044,au07,25).
entry(13302,end_of_activity,frustrated,video2100571044,au14,11).
entry(13303,end_of_activity,frustrated,video2100571044,au17,67).
entry(13304,end_of_activity,frustrated,video2100571044,au24,67).
entry(13400,begin_of_activity,frustrated,video2100571044,au04,22).
entry(13401,begin_of_activity,frustrated,video2100571044,au07,26).
entry(13402,begin_of_activity,frustrated,video2100571044,au17,68).
entry(13403,begin_of_activity,frustrated,video2100571044,au24,68).
entry(13500,end_of_activity,frustrated,video2100571044,au04,22).
entry(13501,end_of_activity,frustrated,video2100571044,au07,26).
entry(13502,end_of_activity,frustrated,video2100571044,au17,68).
entry(13503,end_of_activity,frustrated,video2100571044,au24,68).
entry(13600,begin_of_activity,frustrated,video2100571044,au07,27).
entry(13601,begin_of_activity,frustrated,video2100571044,au17,69).
entry(13602,begin_of_activity,frustrated,video2100571044,au24,69).
entry(13700,end_of_activity,frustrated,video2100571044,au07,27).
entry(13701,end_of_activity,frustrated,video2100571044,au17,69).
entry(13702,end_of_activity,frustrated,video2100571044,au24,69).
entry(13800,begin_of_activity,frustrated,video2100571044,au07,28).
entry(13801,begin_of_activity,frustrated,video2100571044,au17,70).
entry(13802,begin_of_activity,frustrated,video2100571044,au24,70).
entry(13900,end_of_activity,frustrated,video2100571044,au07,28).
entry(13901,end_of_activity,frustrated,video2100571044,au17,70).
entry(13902,end_of_activity,frustrated,video2100571044,au24,70).
entry(14000,begin_of_activity,frustrated,video2100571044,au07,29).
